id	cluster	res
TCGA-GC-A3YS	7	hc
TCGA-GD-A2C5	7	hc
TCGA-GD-A3OP	7	hc
TCGA-GD-A3OQ	7	hc
TCGA-GD-A3OS	4	hc
TCGA-GI-A2C8	9	hc
TCGA-GI-A2C9	7	hc
TCGA-GM-A2D9	9	hc
TCGA-GM-A2DB	7	hc
TCGA-GM-A2DC	9	hc
TCGA-GM-A2DD	1	hc
TCGA-GM-A2DF	1	hc
TCGA-GM-A2DH	7	hc
TCGA-GM-A2DI	9	hc
TCGA-GM-A2DK	9	hc
TCGA-GM-A2DL	9	hc
TCGA-GM-A2DM	9	hc
TCGA-GM-A2DN	9	hc
TCGA-GM-A2DO	9	hc
TCGA-GM-A3NY	9	hc
TCGA-GM-A3XL	7	hc
TCGA-GM-A3XN	9	hc
TCGA-GU-A42R	3	hc
TCGA-GV-A3JV	4	hc
TCGA-GV-A3JW	3	hc
TCGA-GV-A3JZ	7	hc
TCGA-GV-A3QF	4	hc
TCGA-GV-A3QG	7	hc
TCGA-GV-A3QH	3	hc
TCGA-GV-A3QI	7	hc
TCGA-GV-A3QK	7	hc
TCGA-GV-A40E	4	hc
TCGA-GV-A40G	7	hc
TCGA-H4-A2HO	7	hc
TCGA-H4-A2HQ	3	hc
TCGA-H5-A2HR	6	hc
TCGA-HN-A2NL	1	hc
TCGA-HQ-A2OE	7	hc
TCGA-IQ-7630	3	hc
TCGA-IQ-7632	3	hc
TCGA-JL-A3YW	7	hc
TCGA-JL-A3YX	1	hc
TCGA-K4-A3WS	7	hc
TCGA-K4-A3WU	1	hc
TCGA-K4-A3WV	7	hc
TCGA-K6-A3WQ	6	hc
TCGA-KJ-A3U4	6	hc
TCGA-KP-A3VZ	6	hc
TCGA-KP-A3W0	6	hc
TCGA-KP-A3W1	7	hc
TCGA-KP-A3W3	6	hc
TCGA-KP-A3W4	6	hc
TCGA-02-0003	3	km
TCGA-02-0004	3	km
TCGA-02-0011	3	km
TCGA-02-0014	3	km
TCGA-02-0068	8	km
TCGA-02-0069	3	km
TCGA-02-0116	2	km
TCGA-02-2470	3	km
TCGA-02-2485	3	km
TCGA-04-1335	7	km
TCGA-04-1336	7	km
TCGA-04-1338	5	km
TCGA-04-1341	7	km
TCGA-04-1342	5	km
TCGA-04-1343	7	km
TCGA-04-1348	7	km
TCGA-04-1349	7	km
TCGA-04-1356	7	km
TCGA-04-1357	7	km
TCGA-04-1360	7	km
TCGA-04-1361	7	km
TCGA-04-1362	7	km
TCGA-04-1369	7	km
TCGA-04-1370	7	km
TCGA-04-1514	7	km
TCGA-04-1516	7	km
TCGA-04-1517	7	km
TCGA-04-1519	7	km
TCGA-04-1525	7	km
TCGA-04-1542	7	km
TCGA-04-1638	2	km
TCGA-04-1644	7	km
TCGA-04-1646	7	km
TCGA-04-1648	7	km
TCGA-04-1649	7	km
TCGA-04-1651	7	km
TCGA-04-1654	7	km
TCGA-05-4244	8	km
TCGA-05-4249	8	km
TCGA-05-4250	8	km
TCGA-05-4384	8	km
TCGA-05-4396	8	km
TCGA-05-4397	4	km
TCGA-05-4398	8	km
TCGA-05-4402	8	km
TCGA-05-4405	8	km
TCGA-05-4410	8	km
TCGA-05-4417	4	km
TCGA-05-4418	4	km
TCGA-05-4420	4	km
TCGA-05-4422	4	km
TCGA-05-4426	8	km
TCGA-05-4427	4	km
TCGA-05-4430	8	km
TCGA-05-4434	8	km
TCGA-05-5420	8	km
TCGA-05-5423	8	km
TCGA-05-5425	8	km
TCGA-05-5429	8	km
TCGA-05-5715	2	km
TCGA-06-0125	3	km
TCGA-06-0126	3	km
TCGA-06-0128	2	km
TCGA-06-0129	3	km
TCGA-06-0130	3	km
TCGA-06-0154	3	km
TCGA-06-0155	3	km
TCGA-06-0156	3	km
TCGA-06-0171	2	km
TCGA-06-0189	3	km
TCGA-06-0238	3	km
TCGA-06-0644	3	km
TCGA-06-0650	3	km
TCGA-06-0875	3	km
TCGA-06-0876	3	km
TCGA-06-0877	3	km
TCGA-06-0878	3	km
TCGA-06-0879	3	km
TCGA-06-0882	3	km
TCGA-06-0939	3	km
TCGA-06-1084	3	km
TCGA-06-1086	3	km
TCGA-06-1087	1	km
TCGA-06-1800	3	km
TCGA-06-1802	3	km
TCGA-06-1804	3	km
TCGA-06-1805	3	km
TCGA-06-1806	3	km
TCGA-06-2557	3	km
TCGA-06-2558	3	km
TCGA-06-2559	3	km
TCGA-06-2562	3	km
TCGA-06-2563	3	km
TCGA-06-2564	3	km
TCGA-06-2565	3	km
TCGA-06-2566	3	km
TCGA-06-2567	3	km
TCGA-06-2570	3	km
TCGA-06-5408	3	km
TCGA-06-5410	3	km
TCGA-06-5411	3	km
TCGA-06-5412	3	km
TCGA-06-5413	3	km
TCGA-06-5414	3	km
TCGA-06-5415	3	km
TCGA-06-5416	2	km
TCGA-06-5417	3	km
TCGA-06-5418	3	km
TCGA-06-5856	3	km
TCGA-06-5858	3	km
TCGA-06-5859	3	km
TCGA-06-6388	3	km
TCGA-06-6389	3	km
TCGA-06-6390	3	km
TCGA-06-6391	3	km
TCGA-06-6693	3	km
TCGA-06-6694	3	km
TCGA-06-6695	3	km
TCGA-06-6697	3	km
TCGA-06-6698	3	km
TCGA-06-6699	3	km
TCGA-06-6700	3	km
TCGA-06-6701	3	km
TCGA-08-0245	2	km
TCGA-08-0344	3	km
TCGA-08-0345	3	km
TCGA-08-0346	3	km
TCGA-08-0347	3	km
TCGA-08-0348	3	km
TCGA-08-0349	3	km
TCGA-08-0350	3	km
TCGA-08-0351	3	km
TCGA-08-0352	3	km
TCGA-08-0353	3	km
TCGA-08-0354	3	km
TCGA-08-0355	3	km
TCGA-08-0356	3	km
TCGA-08-0357	3	km
TCGA-08-0358	3	km
TCGA-08-0359	3	km
TCGA-08-0360	3	km
TCGA-08-0373	3	km
TCGA-08-0375	3	km
TCGA-08-0380	3	km
TCGA-08-0385	3	km
TCGA-08-0386	3	km
TCGA-08-0389	3	km
TCGA-08-0390	3	km
TCGA-08-0392	2	km
TCGA-09-1662	7	km
TCGA-09-1664	7	km
TCGA-09-1665	7	km
TCGA-09-1666	7	km
TCGA-09-1670	7	km
TCGA-09-1673	7	km
TCGA-09-1674	1	km
TCGA-09-2043	7	km
TCGA-09-2044	7	km
TCGA-09-2045	5	km
TCGA-09-2049	7	km
TCGA-09-2051	7	km
TCGA-09-2054	2	km
TCGA-09-2055	7	km
TCGA-09-2056	7	km
TCGA-10-0925	5	km
TCGA-10-0926	2	km
TCGA-10-0931	7	km
TCGA-10-0933	7	km
TCGA-10-0936	7	km
TCGA-12-0691	3	km
TCGA-12-0692	3	km
TCGA-12-1597	3	km
TCGA-12-1598	3	km
TCGA-12-1599	3	km
TCGA-12-3646	3	km
TCGA-12-3649	3	km
TCGA-12-3650	3	km
TCGA-12-3651	3	km
TCGA-12-3652	3	km
TCGA-12-3653	3	km
TCGA-12-5295	3	km
TCGA-12-5301	3	km
TCGA-13-0720	1	km
TCGA-13-0725	7	km
TCGA-13-0793	7	km
TCGA-13-0794	7	km
TCGA-13-0797	7	km
TCGA-13-0799	7	km
TCGA-13-0800	7	km
TCGA-13-0801	7	km
TCGA-13-0802	7	km
TCGA-13-0804	7	km
TCGA-13-0884	7	km
TCGA-13-0886	7	km
TCGA-13-0887	7	km
TCGA-13-0888	7	km
TCGA-13-0891	7	km
TCGA-13-0894	5	km
TCGA-13-0897	7	km
TCGA-13-0899	7	km
TCGA-13-0901	7	km
TCGA-13-0903	7	km
TCGA-13-0906	7	km
TCGA-13-0910	7	km
TCGA-13-0911	7	km
TCGA-13-0913	7	km
TCGA-13-0916	7	km
TCGA-13-0920	7	km
TCGA-13-0921	7	km
TCGA-13-1404	7	km
TCGA-13-1405	7	km
TCGA-13-1408	5	km
TCGA-13-1409	7	km
TCGA-13-1410	7	km
TCGA-13-1411	2	km
TCGA-13-1412	7	km
TCGA-13-1477	5	km
TCGA-13-1481	2	km
TCGA-13-1482	7	km
TCGA-13-1483	7	km
TCGA-13-1484	7	km
TCGA-13-1487	7	km
TCGA-13-1488	7	km
TCGA-13-1489	7	km
TCGA-13-1491	7	km
TCGA-13-1492	1	km
TCGA-13-1494	3	km
TCGA-13-1495	7	km
TCGA-13-1496	7	km
TCGA-13-1498	7	km
TCGA-13-1499	7	km
TCGA-13-1500	7	km
TCGA-13-1501	5	km
TCGA-13-1504	7	km
TCGA-13-1505	7	km
TCGA-13-1506	7	km
TCGA-13-1507	7	km
TCGA-13-1509	7	km
TCGA-13-1511	7	km
TCGA-13-1512	4	km
TCGA-13-1817	7	km
TCGA-13-1819	7	km
TCGA-13-2059	7	km
TCGA-13-2060	7	km
TCGA-13-2061	7	km
TCGA-13-2065	5	km
TCGA-13-2066	1	km
TCGA-14-0813	3	km
TCGA-14-0862	3	km
TCGA-14-0871	2	km
TCGA-14-1823	3	km
TCGA-15-1446	3	km
TCGA-15-1447	3	km
TCGA-15-1449	3	km
TCGA-16-0846	3	km
TCGA-16-1460	3	km
TCGA-18-4721	8	km
TCGA-18-5592	8	km
TCGA-18-5595	4	km
TCGA-19-0957	3	km
TCGA-19-0962	3	km
TCGA-19-1386	3	km
TCGA-19-1389	3	km
TCGA-19-1390	3	km
TCGA-19-1392	3	km
TCGA-19-1786	3	km
TCGA-19-1788	3	km
TCGA-19-1789	3	km
TCGA-19-1790	3	km
TCGA-19-1791	3	km
TCGA-19-2619	3	km
TCGA-19-2620	3	km
TCGA-19-2625	3	km
TCGA-19-2631	3	km
TCGA-19-4068	3	km
TCGA-19-5947	3	km
TCGA-19-5950	3	km
TCGA-19-5951	3	km
TCGA-19-5952	3	km
TCGA-19-5953	3	km
TCGA-19-5954	3	km
TCGA-19-5955	3	km
TCGA-19-5956	1	km
TCGA-19-5958	3	km
TCGA-19-5959	3	km
TCGA-19-5960	3	km
TCGA-20-1682	7	km
TCGA-20-1683	7	km
TCGA-20-1684	7	km
TCGA-20-1685	7	km
TCGA-20-1686	7	km
TCGA-20-1687	7	km
TCGA-21-1070	2	km
TCGA-21-1071	2	km
TCGA-21-1072	2	km
TCGA-21-1075	2	km
TCGA-21-1076	4	km
TCGA-21-1078	8	km
TCGA-21-1079	8	km
TCGA-21-1080	4	km
TCGA-21-1081	2	km
TCGA-21-1082	8	km
TCGA-21-1083	4	km
TCGA-21-5782	2	km
TCGA-21-5784	8	km
TCGA-21-5786	2	km
TCGA-21-5787	2	km
TCGA-22-0940	2	km
TCGA-22-1000	8	km
TCGA-22-1011	8	km
TCGA-22-4591	2	km
TCGA-22-4596	8	km
TCGA-22-4605	8	km
TCGA-22-4607	8	km
TCGA-22-4609	8	km
TCGA-22-5471	2	km
TCGA-22-5472	8	km
TCGA-22-5473	8	km
TCGA-22-5474	8	km
TCGA-22-5477	3	km
TCGA-22-5478	8	km
TCGA-22-5479	2	km
TCGA-22-5480	2	km
TCGA-22-5482	8	km
TCGA-22-5483	4	km
TCGA-22-5485	8	km
TCGA-22-5489	8	km
TCGA-22-5491	8	km
TCGA-22-5492	2	km
TCGA-23-1109	7	km
TCGA-23-1110	7	km
TCGA-23-1111	8	km
TCGA-23-1121	7	km
TCGA-23-1122	5	km
TCGA-23-1123	7	km
TCGA-23-1124	7	km
TCGA-23-1809	7	km
TCGA-23-2077	7	km
TCGA-23-2078	5	km
TCGA-23-2079	7	km
TCGA-23-2081	7	km
TCGA-23-2641	7	km
TCGA-23-2643	7	km
TCGA-23-2645	7	km
TCGA-23-2647	7	km
TCGA-23-2649	7	km
TCGA-24-0966	7	km
TCGA-24-0970	4	km
TCGA-24-0979	7	km
TCGA-24-0980	2	km
TCGA-24-0982	7	km
TCGA-24-1103	7	km
TCGA-24-1104	5	km
TCGA-24-1105	7	km
TCGA-24-1416	7	km
TCGA-24-1417	7	km
TCGA-24-1419	7	km
TCGA-24-1422	7	km
TCGA-24-1423	5	km
TCGA-24-1424	7	km
TCGA-24-1427	2	km
TCGA-24-1428	7	km
TCGA-24-1430	7	km
TCGA-24-1431	7	km
TCGA-24-1434	7	km
TCGA-24-1435	7	km
TCGA-24-1436	7	km
TCGA-24-1463	7	km
TCGA-24-1464	7	km
TCGA-24-1466	7	km
TCGA-24-1467	7	km
TCGA-24-1469	7	km
TCGA-24-1470	7	km
TCGA-24-1471	7	km
TCGA-24-1474	7	km
TCGA-24-1544	7	km
TCGA-24-1545	5	km
TCGA-24-1546	5	km
TCGA-24-1548	7	km
TCGA-24-1549	7	km
TCGA-24-1550	2	km
TCGA-24-1551	7	km
TCGA-24-1552	7	km
TCGA-24-1553	5	km
TCGA-24-1555	7	km
TCGA-24-1556	7	km
TCGA-24-1557	7	km
TCGA-24-1558	7	km
TCGA-24-1560	7	km
TCGA-24-1562	7	km
TCGA-24-1563	5	km
TCGA-24-1564	7	km
TCGA-24-1565	6	km
TCGA-24-1567	7	km
TCGA-24-1603	7	km
TCGA-24-1604	7	km
TCGA-24-1614	7	km
TCGA-24-1616	7	km
TCGA-24-1842	7	km
TCGA-24-1844	7	km
TCGA-24-1845	7	km
TCGA-24-1846	7	km
TCGA-24-1849	3	km
TCGA-24-1850	5	km
TCGA-24-1852	7	km
TCGA-24-1920	7	km
TCGA-24-1923	5	km
TCGA-24-1924	5	km
TCGA-24-1927	7	km
TCGA-24-1930	7	km
TCGA-24-2020	2	km
TCGA-24-2023	7	km
TCGA-24-2024	7	km
TCGA-24-2026	7	km
TCGA-24-2027	7	km
TCGA-24-2029	5	km
TCGA-24-2030	7	km
TCGA-24-2033	7	km
TCGA-24-2036	7	km
TCGA-24-2038	5	km
TCGA-24-2254	7	km
TCGA-24-2260	7	km
TCGA-24-2261	7	km
TCGA-24-2262	2	km
TCGA-24-2267	7	km
TCGA-24-2271	7	km
TCGA-24-2281	7	km
TCGA-24-2288	7	km
TCGA-24-2289	7	km
TCGA-24-2290	7	km
TCGA-24-2293	5	km
TCGA-24-2295	7	km
TCGA-24-2297	7	km
TCGA-24-2298	5	km
TCGA-25-1312	7	km
TCGA-25-1313	5	km
TCGA-25-1314	7	km
TCGA-25-1315	7	km
TCGA-25-1316	2	km
TCGA-25-1318	7	km
TCGA-25-1319	5	km
TCGA-25-1320	7	km
TCGA-25-1321	7	km
TCGA-25-1322	5	km
TCGA-25-1323	5	km
TCGA-25-1325	7	km
TCGA-25-1326	7	km
TCGA-25-1328	5	km
TCGA-25-1329	7	km
TCGA-25-1623	2	km
TCGA-25-1625	7	km
TCGA-25-1626	5	km
TCGA-25-1627	7	km
TCGA-25-1628	7	km
TCGA-25-1630	2	km
TCGA-25-1631	7	km
TCGA-25-1632	7	km
TCGA-25-1633	5	km
TCGA-25-1635	7	km
TCGA-25-1878	7	km
TCGA-25-2042	3	km
TCGA-25-2390	7	km
TCGA-25-2391	7	km
TCGA-25-2393	7	km
TCGA-25-2396	7	km
TCGA-25-2397	7	km
TCGA-25-2398	5	km
TCGA-25-2399	7	km
TCGA-25-2400	7	km
TCGA-25-2401	7	km
TCGA-25-2404	7	km
TCGA-25-2408	5	km
TCGA-25-2409	7	km
TCGA-26-1440	3	km
TCGA-26-1442	3	km
TCGA-26-5132	3	km
TCGA-26-5133	3	km
TCGA-26-5134	3	km
TCGA-26-6173	3	km
TCGA-26-6174	3	km
TCGA-27-1830	3	km
TCGA-27-1831	3	km
TCGA-27-1832	3	km
TCGA-27-1833	3	km
TCGA-27-1834	3	km
TCGA-27-1836	3	km
TCGA-27-2518	3	km
TCGA-27-2528	3	km
TCGA-28-1746	3	km
TCGA-28-1747	3	km
TCGA-28-1750	3	km
TCGA-28-1752	3	km
TCGA-28-1753	3	km
TCGA-28-1757	3	km
TCGA-28-1760	3	km
TCGA-28-2501	3	km
TCGA-28-5208	3	km
TCGA-28-5214	3	km
TCGA-29-1688	7	km
TCGA-29-1690	5	km
TCGA-29-1691	7	km
TCGA-29-1693	7	km
TCGA-29-1694	7	km
TCGA-29-1695	7	km
TCGA-29-1696	7	km
TCGA-29-1697	7	km
TCGA-29-1698	7	km
TCGA-29-1699	7	km
TCGA-29-1701	7	km
TCGA-29-1702	7	km
TCGA-29-1703	7	km
TCGA-29-1705	7	km
TCGA-29-1707	7	km
TCGA-29-1711	7	km
TCGA-29-1761	7	km
TCGA-29-1762	7	km
TCGA-29-1764	7	km
TCGA-29-1766	7	km
TCGA-29-1768	3	km
TCGA-29-1769	7	km
TCGA-29-1770	7	km
TCGA-29-1771	5	km
TCGA-29-1774	7	km
TCGA-29-1775	7	km
TCGA-29-1776	7	km
TCGA-29-1777	7	km
TCGA-29-1778	7	km
TCGA-29-1781	7	km
TCGA-29-1783	7	km
TCGA-29-1785	7	km
TCGA-29-2425	7	km
TCGA-29-2427	7	km
TCGA-29-2428	7	km
TCGA-29-2429	7	km
TCGA-29-2431	7	km
TCGA-29-2432	7	km
TCGA-29-2434	7	km
TCGA-29-2435	7	km
TCGA-29-2436	5	km
TCGA-30-1718	7	km
TCGA-30-1855	7	km
TCGA-30-1856	2	km
TCGA-30-1859	7	km
TCGA-30-1860	7	km
TCGA-30-1861	7	km
TCGA-30-1869	7	km
TCGA-30-1887	7	km
TCGA-30-1891	7	km
TCGA-30-1892	5	km
TCGA-31-1944	7	km
TCGA-31-1946	7	km
TCGA-31-1950	5	km
TCGA-31-1951	7	km
TCGA-31-1955	7	km
TCGA-32-1970	3	km
TCGA-32-1976	3	km
TCGA-32-1978	3	km
TCGA-32-1982	3	km
TCGA-32-1986	3	km
TCGA-32-1987	3	km
TCGA-32-1991	3	km
TCGA-32-4210	3	km
TCGA-32-4211	3	km
TCGA-32-5222	3	km
TCGA-33-4532	4	km
TCGA-33-4547	8	km
TCGA-33-4566	4	km
TCGA-33-4582	4	km
TCGA-33-4586	2	km
TCGA-33-4589	2	km
TCGA-33-6737	2	km
TCGA-33-6738	8	km
TCGA-34-2596	3	km
TCGA-34-2604	8	km
TCGA-34-2605	8	km
TCGA-34-2608	8	km
TCGA-34-2609	8	km
TCGA-34-5231	8	km
TCGA-34-5232	2	km
TCGA-34-5234	8	km
TCGA-34-5236	2	km
TCGA-34-5239	4	km
TCGA-34-5241	8	km
TCGA-34-5927	2	km
TCGA-34-5928	2	km
TCGA-34-5929	2	km
TCGA-34-7107	8	km
TCGA-35-3615	8	km
TCGA-35-4122	4	km
TCGA-35-4123	4	km
TCGA-35-5375	2	km
TCGA-36-1568	5	km
TCGA-36-1569	5	km
TCGA-36-1570	7	km
TCGA-36-1571	7	km
TCGA-36-1575	7	km
TCGA-36-1576	5	km
TCGA-36-1577	7	km
TCGA-36-1578	7	km
TCGA-36-1580	7	km
TCGA-36-1581	2	km
TCGA-36-2529	7	km
TCGA-36-2530	7	km
TCGA-36-2532	7	km
TCGA-36-2533	7	km
TCGA-36-2534	7	km
TCGA-36-2537	7	km
TCGA-36-2538	7	km
TCGA-36-2539	5	km
TCGA-36-2540	5	km
TCGA-36-2542	7	km
TCGA-36-2543	7	km
TCGA-36-2544	7	km
TCGA-36-2545	7	km
TCGA-36-2547	7	km
TCGA-36-2548	7	km
TCGA-36-2549	5	km
TCGA-36-2551	7	km
TCGA-36-2552	7	km
TCGA-37-3789	2	km
TCGA-37-3792	4	km
TCGA-37-4129	8	km
TCGA-37-4133	4	km
TCGA-37-4135	4	km
TCGA-37-4141	4	km
TCGA-37-5819	4	km
TCGA-38-4625	4	km
TCGA-38-4626	8	km
TCGA-38-4627	8	km
TCGA-38-4629	8	km
TCGA-38-6178	8	km
TCGA-39-5011	2	km
TCGA-39-5016	4	km
TCGA-39-5019	8	km
TCGA-39-5021	2	km
TCGA-39-5022	8	km
TCGA-39-5024	8	km
TCGA-39-5027	8	km
TCGA-39-5028	8	km
TCGA-39-5029	2	km
TCGA-39-5030	8	km
TCGA-39-5031	8	km
TCGA-39-5034	4	km
TCGA-39-5035	2	km
TCGA-39-5037	2	km
TCGA-39-5040	8	km
TCGA-41-2573	3	km
TCGA-41-2575	3	km
TCGA-41-3392	3	km
TCGA-41-3393	3	km
TCGA-41-3915	3	km
TCGA-41-4097	3	km
TCGA-41-5651	3	km
TCGA-41-6646	3	km
TCGA-42-2582	7	km
TCGA-42-2587	5	km
TCGA-42-2588	7	km
TCGA-42-2589	7	km
TCGA-42-2590	7	km
TCGA-42-2591	7	km
TCGA-42-2593	7	km
TCGA-43-2578	1	km
TCGA-43-2581	2	km
TCGA-43-3394	8	km
TCGA-43-5668	8	km
TCGA-43-5670	2	km
TCGA-43-6143	4	km
TCGA-43-6770	2	km
TCGA-43-6771	8	km
TCGA-43-7656	4	km
TCGA-43-7658	8	km
TCGA-44-2656	8	km
TCGA-44-2657	8	km
TCGA-44-2661	8	km
TCGA-44-2664	8	km
TCGA-44-2665	8	km
TCGA-44-2668	2	km
TCGA-44-3396	8	km
TCGA-44-3398	8	km
TCGA-44-3917	4	km
TCGA-44-3918	8	km
TCGA-44-3919	8	km
TCGA-44-4112	8	km
TCGA-44-5643	4	km
TCGA-44-5644	8	km
TCGA-44-5645	8	km
TCGA-44-6144	4	km
TCGA-44-6145	8	km
TCGA-44-6146	8	km
TCGA-44-6147	8	km
TCGA-44-6148	2	km
TCGA-44-6774	2	km
TCGA-44-6775	8	km
TCGA-44-6776	8	km
TCGA-44-6777	8	km
TCGA-44-6778	8	km
TCGA-44-6779	4	km
TCGA-44-7659	8	km
TCGA-44-7660	8	km
TCGA-44-7661	8	km
TCGA-44-7662	2	km
TCGA-44-7667	2	km
TCGA-44-7669	2	km
TCGA-44-7670	2	km
TCGA-44-7671	8	km
TCGA-44-7672	2	km
TCGA-46-6025	2	km
TCGA-46-6026	4	km
TCGA-49-4486	8	km
TCGA-49-4487	2	km
TCGA-49-4488	8	km
TCGA-49-4494	8	km
TCGA-49-4501	8	km
TCGA-49-4505	8	km
TCGA-49-4506	2	km
TCGA-49-4507	2	km
TCGA-49-4510	8	km
TCGA-49-4512	8	km
TCGA-49-4514	2	km
TCGA-49-6742	8	km
TCGA-49-6743	8	km
TCGA-49-6744	8	km
TCGA-49-6745	8	km
TCGA-49-6761	8	km
TCGA-49-6767	4	km
TCGA-50-5044	2	km
TCGA-50-5045	8	km
TCGA-50-5049	8	km
TCGA-50-5051	8	km
TCGA-50-5066	8	km
TCGA-50-5068	8	km
TCGA-50-5072	4	km
TCGA-50-5930	2	km
TCGA-50-5931	2	km
TCGA-50-5932	8	km
TCGA-50-5933	4	km
TCGA-50-5936	8	km
TCGA-50-5939	3	km
TCGA-50-5941	4	km
TCGA-50-5942	8	km
TCGA-50-5944	8	km
TCGA-50-5946	8	km
TCGA-50-6590	3	km
TCGA-50-6591	8	km
TCGA-50-6592	2	km
TCGA-50-6593	8	km
TCGA-50-6594	8	km
TCGA-50-6595	8	km
TCGA-50-6597	8	km
TCGA-50-6673	8	km
TCGA-50-7109	2	km
TCGA-51-6867	8	km
TCGA-52-7810	4	km
TCGA-52-7811	8	km
TCGA-52-7812	4	km
TCGA-53-7624	4	km
TCGA-53-7626	8	km
TCGA-53-7813	2	km
TCGA-55-1592	8	km
TCGA-55-1594	8	km
TCGA-55-1596	8	km
TCGA-55-5899	2	km
TCGA-55-6543	8	km
TCGA-55-6712	8	km
TCGA-55-6969	2	km
TCGA-55-6970	8	km
TCGA-55-6971	8	km
TCGA-55-6978	4	km
TCGA-55-6979	4	km
TCGA-55-6981	8	km
TCGA-55-6982	8	km
TCGA-55-7573	8	km
TCGA-55-7574	8	km
TCGA-55-7728	8	km
TCGA-55-7815	8	km
TCGA-55-7910	2	km
TCGA-55-7911	8	km
TCGA-56-5897	3	km
TCGA-56-5898	8	km
TCGA-56-6545	8	km
TCGA-56-6546	2	km
TCGA-56-7221	4	km
TCGA-56-7222	2	km
TCGA-56-7730	8	km
TCGA-57-1586	7	km
TCGA-59-2348	7	km
TCGA-59-2349	4	km
TCGA-59-2351	7	km
TCGA-59-2352	7	km
TCGA-59-2354	7	km
TCGA-59-2363	7	km
TCGA-59-2372	7	km
TCGA-60-2695	8	km
TCGA-60-2696	8	km
TCGA-60-2697	2	km
TCGA-60-2698	8	km
TCGA-60-2703	2	km
TCGA-60-2704	8	km
TCGA-60-2706	8	km
TCGA-60-2708	1	km
TCGA-60-2709	4	km
TCGA-60-2710	8	km
TCGA-60-2711	4	km
TCGA-60-2712	8	km
TCGA-60-2713	8	km
TCGA-60-2714	4	km
TCGA-60-2716	4	km
TCGA-60-2719	4	km
TCGA-60-2720	2	km
TCGA-60-2721	2	km
TCGA-60-2724	2	km
TCGA-60-2725	8	km
TCGA-60-2726	2	km
TCGA-61-1721	5	km
TCGA-61-1722	7	km
TCGA-61-1724	7	km
TCGA-61-1727	7	km
TCGA-61-1730	7	km
TCGA-61-1733	7	km
TCGA-61-1734	7	km
TCGA-61-1736	7	km
TCGA-61-1738	7	km
TCGA-61-1740	7	km
TCGA-61-1741	7	km
TCGA-61-1743	7	km
TCGA-61-1895	2	km
TCGA-61-1899	7	km
TCGA-61-1900	5	km
TCGA-61-1903	7	km
TCGA-61-1906	5	km
TCGA-61-1907	7	km
TCGA-61-1910	7	km
TCGA-61-1911	7	km
TCGA-61-1913	7	km
TCGA-61-1914	7	km
TCGA-61-1915	7	km
TCGA-61-1916	7	km
TCGA-61-1918	7	km
TCGA-61-1919	7	km
TCGA-61-1995	7	km
TCGA-61-2000	7	km
TCGA-61-2003	7	km
TCGA-61-2009	7	km
TCGA-61-2012	7	km
TCGA-61-2017	5	km
TCGA-61-2018	7	km
TCGA-61-2087	7	km
TCGA-61-2088	7	km
TCGA-61-2092	7	km
TCGA-61-2094	7	km
TCGA-61-2095	5	km
TCGA-61-2096	7	km
TCGA-61-2098	7	km
TCGA-61-2101	7	km
TCGA-61-2102	2	km
TCGA-61-2104	7	km
TCGA-61-2109	7	km
TCGA-61-2111	7	km
TCGA-61-2113	5	km
TCGA-61-2610	5	km
TCGA-61-2612	7	km
TCGA-61-2613	5	km
TCGA-61-2614	7	km
TCGA-63-5128	8	km
TCGA-63-5131	2	km
TCGA-63-6202	8	km
TCGA-63-7020	8	km
TCGA-63-7021	8	km
TCGA-63-7022	8	km
TCGA-63-7023	1	km
TCGA-64-1676	8	km
TCGA-64-1677	2	km
TCGA-64-1678	2	km
TCGA-64-1679	8	km
TCGA-64-1680	8	km
TCGA-64-1681	8	km
TCGA-64-5774	2	km
TCGA-64-5778	8	km
TCGA-64-5779	4	km
TCGA-64-5781	4	km
TCGA-64-5815	8	km
TCGA-66-2727	4	km
TCGA-66-2737	8	km
TCGA-66-2758	4	km
TCGA-66-2766	4	km
TCGA-66-2767	8	km
TCGA-66-2768	2	km
TCGA-66-2769	2	km
TCGA-66-2770	8	km
TCGA-66-2773	8	km
TCGA-66-2777	8	km
TCGA-66-2778	2	km
TCGA-66-2781	2	km
TCGA-66-2782	2	km
TCGA-66-2783	4	km
TCGA-66-2785	4	km
TCGA-66-2788	2	km
TCGA-66-2790	8	km
TCGA-66-2791	2	km
TCGA-66-2794	4	km
TCGA-66-2795	8	km
TCGA-66-2800	8	km
TCGA-67-3771	2	km
TCGA-67-6215	4	km
TCGA-67-6216	8	km
TCGA-67-6217	8	km
TCGA-68-7756	8	km
TCGA-69-7760	4	km
TCGA-69-7761	8	km
TCGA-69-7763	8	km
TCGA-69-7764	8	km
TCGA-69-7765	8	km
TCGA-70-6722	4	km
TCGA-70-6723	8	km
TCGA-71-6725	4	km
TCGA-73-4658	8	km
TCGA-73-4659	8	km
TCGA-73-4670	8	km
TCGA-73-4675	4	km
TCGA-73-4676	8	km
TCGA-73-7498	8	km
TCGA-73-7499	3	km
TCGA-74-6573	3	km
TCGA-74-6575	3	km
TCGA-74-6577	3	km
TCGA-74-6578	3	km
TCGA-74-6581	3	km
TCGA-74-6584	3	km
TCGA-75-5122	8	km
TCGA-75-5125	4	km
TCGA-75-6203	8	km
TCGA-75-6205	4	km
